c1_plots_number,c2_plots_number,l1_plots_number,l2_plots_number,Assignments,DistancesToClusterCenter no.0,DistancesToClusterCenter no.1,DistancesToClusterCenter no.2
2,2,6,6,3,9.19013145539426,10.6227099588501,19.7391645057387
2,2,10,10,0,3.7584733338458,16.1748030804932,14.1019638566898
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,2,24,24,2,16.4912929001804,35.8658927404966,5.9306894138099
2,2,11,11,0,2.55793338648227,17.5732702320442,12.6953958946965
2,2,28,28,2,22.1275924391548,41.5107763104436,11.5066870190271
2,2,23,23,2,15.0846226373446,34.455285372742,4.56786433854865
2,2,23,23,2,15.0846226373446,34.455285372742,4.56786433854865
2,2,13,13,0,1.8376142213702,20.3767261982854,9.88880485895345
2,2,23,23,2,15.0846226373446,34.455285372742,4.56786433854865
2,2,20,20,2,10.8763567377011,30.2254855089199,1.3936669947687
2,2,20,20,2,10.8763567377011,30.2254855089199,1.3936669947687
2,2,23,23,2,15.0846226373446,34.455285372742,4.56786433854865
2,7,25,25,2,18.3079889619095,37.8032310694863,8.32165848854661
6,2,24,24,2,16.6679901742567,36.3142719287285,6.54716615150284
6,2,6,6,3,9.50356096928959,12.0501473231944,19.9330610563687
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
6,2,10,10,0,4.47048954039794,17.1460881350111,14.372115095131
6,2,10,10,0,4.47048954039794,17.1460881350111,14.372115095131
6,2,10,10,0,4.47048954039794,17.1460881350111,14.372115095131
6,2,11,11,0,3.52167263374354,18.4711642916544,12.9948214537709
6,2,12,12,0,2.96969351073621,19.8085709288936,11.6263956978539
6,2,12,12,0,2.96969351073621,19.8085709288936,11.6263956978539
6,2,12,12,0,2.96969351073621,19.8085709288936,11.6263956978539
6,2,7,7,3,8.16912311729082,13.281627252201,18.5373842649014
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,2,7,7,3,8.16912311729082,13.281627252201,18.5373842649014
5,2,8,8,3,6.53350481606248,14.1600202511126,17.0005656014508
6,2,8,8,3,6.86669308429509,14.5463808014959,17.1447457750854
6,2,9,9,3,5.61857413605594,15.8364379321187,15.7559512565887
6,2,9,9,3,5.61857413605594,15.8364379321187,15.7559512565887
6,2,9,9,3,5.61857413605594,15.8364379321187,15.7559512565887
2,2,14,14,0,2.79172481362915,21.7808756140705,8.49094540355511
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,1,1,1,16.3996541735641,3.44496692700464,26.9076054447294
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
10,1,0,0,1,18.8868963621765,10.2221041554231,29.0864097263521
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
11,11,10,10,3,11.6169828619704,22.0588087702085,18.043217349123
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
7,5,8,8,3,7.51651200937945,15.5693314721927,17.4449684171948
4,7,6,6,3,9.90913268321826,12.8277220875229,20.1308221391974
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,4,0,0,1,17.6033586135512,4.41351483982063,28.2151759492326
13,7,7,7,3,12.991955608515,18.6966631809616,21.2100302832265
3,2,9,9,3,4.91670714250642,14.9505753617451,15.4751662101177
2,4,11,11,0,2.54246926633224,17.8502214203139,12.707508380118
2,4,11,11,0,2.54246926633224,17.8502214203139,12.707508380118
3,3,10,10,0,3.39874593253247,16.4505490685214,14.0336134937623
3,3,7,7,3,7.63549406970851,12.3706850573714,18.2761930053617
3,4,12,12,0,1.16010349154248,19.3627735002029,11.2566219827059
4,4,11,11,0,2.32243997447356,18.1882502340014,12.7014535812608
3,6,8,8,3,6.89922903213465,14.5583408362033,17.1402585026732
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,8,12,12,0,5.16945885947664,20.3333994433177,12.3451952659262
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
5,4,3,3,3,13.4358961331138,8.62200045459886,24.0372307377215
5,1,2,2,1,14.9407065880609,6.88675923237569,25.4954747115881
4,5,4,4,3,12.0596841151068,9.60982476101952,22.6346398928042
3,2,5,5,3,10.5122025994256,9.52561892080209,21.1246301742776
5,6,7,7,3,8.3732930973535,13.8899876806195,18.6367090194842
5,3,10,10,0,3.8053976636739,16.9352474583706,14.1699845285188
5,3,10,10,0,3.8053976636739,16.9352474583706,14.1699845285188
3,3,9,9,3,4.80984121416241,15.0806164562365,15.4478029306635
4,5,7,7,3,7.91749235437027,13.1884588866426,18.4187404563939
2,2,18,18,2,8.09081782447458,27.4078242540062,3.05400115863157
2,2,15,15,0,4.02624252169233,23.1862483914783,7.09956661732574
3,7,9,9,3,6.24314231990446,16.2186975097162,15.9765453086705
4,3,7,7,3,7.66586971066873,12.6540455862495,18.3014291161184
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
3,3,11,11,0,1.99207814162917,17.8273984813138,12.619429464124
2,1,2,2,1,14.8939701608853,5.11413629013585,25.4411084664171
2,2,11,11,0,2.55793338648227,17.5732702320442,12.6953958946965
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,10,8,8,3,9.73837671052828,17.2869750634763,18.5249312258663
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,2,6,6,3,9.50356096928959,12.0501473231944,19.9330610563687
4,4,4,4,3,11.9363066974621,9.18931133897494,22.5648637692116
6,6,10,10,3,5.27518058950916,17.9334741348443,14.6687789854192
3,2,14,14,0,2.50170265367951,21.8974328044595,8.42729083212574
1,2,0,0,1,17.7057143031375,2.5646664939767,28.2642067749191
2,1,9,9,0,5.36177741168892,14.7147338978359,15.6014052621501
6,5,8,8,3,7.0734124759377,15.1430862634009,17.2454007246525
8,8,5,5,3,12.5137415441998,14.1288447755905,22.2663077661848
4,5,6,6,3,9.28815287196873,11.9473794553008,19.8227724522153
1,1,7,7,3,8.21279888120985,11.7915744861521,18.4896020675239
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
8,4,5,5,3,11.5217825840408,12.4901200346982,21.7065215297863
5,12,8,8,3,11.0585857587817,18.1537617049697,19.2498751244701
2,3,12,12,0,1.38581672612688,19.0767053669406,11.2532046717642
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
5,4,10,10,0,3.92958200817548,17.1087081782682,14.2106406503123
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
3,1,1,1,1,16.2443293021684,4.47770465178019,26.8303072031497
3,4,2,2,1,14.7369205068963,6.55448533928982,25.369954974036
5,2,2,2,1,14.8386413370904,7.02372705745335,25.4395966344413
4,1,3,3,3,13.4601941303453,7.31655682477914,24.0292289962422
2,2,5,5,3,10.5849711742157,9.25453374914877,21.1501045642078
2,1,11,11,0,3.09555485000654,17.5189764996577,12.8069992882498
3,1,6,6,3,9.27160943523506,10.7716154186441,19.7839289867773
2,2,7,7,3,7.80227002710607,12.0015640158095,18.3287290255573
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
3,2,4,4,3,11.9201301202177,8.21838450479309,22.5375754617108
5,5,14,14,0,3.47415943403018,22.6582318905273,8.85024988782368
6,2,8,8,3,6.86669308429509,14.5463808014959,17.1447457750854
7,7,9,9,3,7.26883628624001,17.4186748219407,16.4603252608297
5,2,10,10,0,3.93960505614624,16.8195516415676,14.199810399601
3,2,11,11,0,2.23781409908755,17.7175293864201,12.6529108843046
5,5,7,7,3,8.07164629514364,13.5287275349484,18.4979208810903
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
5,2,23,23,2,15.1307701822568,34.7626200515397,4.86154454722112
12,5,6,6,3,12.7274543264636,16.4762872981329,21.7330836071857
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,2,15,15,0,4.44362915994225,23.1194959625231,7.31305471268807
7,9,5,5,3,12.6130687020614,14.1576312579263,22.3163444759493
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,2,17,17,2,6.71151485585668,25.9998703531915,4.36110430616267
2,2,17,17,2,6.71151485585668,25.9998703531915,4.36110430616267
2,2,16,16,0,5.35047009634987,24.5926348004245,5.71940018372017
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
9,8,5,5,3,12.9251118435171,14.7212525147469,22.510254073678
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
8,6,5,5,3,11.860548076479,13.1838414958217,21.8970493270388
7,10,9,9,3,9.25838382748331,18.7383590453162,17.4471730132376
4,4,11,11,0,2.32243997447356,18.1882502340014,12.7014535812608
9,4,10,10,3,6.73058464686047,18.6834680712649,15.2851109052115
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
14,2,13,13,0,10.8145407121761,24.6638038729309,14.7263500099442
4,2,12,12,0,1.37459160586701,19.292419247585,11.2839232130019
2,2,5,5,3,10.5849711742157,9.25453374914877,21.1501045642078
2,5,10,10,0,4.1240528539381,16.7134712687521,14.2241668675857
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
7,9,11,11,0,7.32058129752169,20.5818355490887,14.555596333211
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
6,4,8,8,3,6.86094750559056,14.8797773010186,17.1537167984084
8,9,0,0,3,19.1172640242546,11.8131995651908,29.2472878427017
3,4,9,9,3,4.90867964790298,15.2751524297796,15.4851045052483
5,9,7,7,3,9.84853935540864,15.3182121974607,19.3594540609611
5,5,3,3,3,13.5456217384107,9.06885775012451,24.102744816562
11,7,6,6,3,12.5476863070602,16.4373842300467,21.6266395554543
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
3,6,11,11,0,3.58469879671944,18.4805845083488,12.9889005870989
7,6,19,19,2,10.4902064641448,30.0576223786383,5.18318286532364
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,3,6,6,3,9.13340459783255,10.8049644109892,19.7177194811789
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,0,0,0,1,17.9324062028431,2.18333142686714,28.3999593715852
1,0,0,0,1,17.9324062028431,2.18333142686714,28.3999593715852
1,0,0,0,1,17.9324062028431,2.18333142686714,28.3999593715852
1,0,0,0,1,17.9324062028431,2.18333142686714,28.3999593715852
1,0,0,0,1,17.9324062028431,2.18333142686714,28.3999593715852
5,8,7,7,3,9.27540640914192,14.7899403607162,19.0692059453092
4,4,9,9,3,4.95579707192812,15.505524907697,15.5148811939228
6,2,11,11,0,3.52167263374354,18.4711642916544,12.9948214537709
6,2,11,11,0,3.52167263374354,18.4711642916544,12.9948214537709
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
7,6,9,9,3,6.77313941801569,17.0735158505687,16.241565858576
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
6,7,9,9,3,6.80963965447256,17.0387561647645,16.2486685845096
6,6,10,10,3,5.27518058950916,17.9334741348443,14.6687789854192
6,7,9,9,3,6.80963965447256,17.0387561647645,16.2486685845096
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
2,6,12,12,0,3.2866667216586,19.6884878752974,11.6660256234141
2,6,12,12,0,3.2866667216586,19.6884878752974,11.6660256234141
6,2,12,12,0,2.96969351073621,19.8085709288936,11.6263956978539
6,2,12,12,0,2.96969351073621,19.8085709288936,11.6263956978539
2,6,12,12,0,3.2866667216586,19.6884878752974,11.6660256234141
2,6,12,12,0,3.2866667216586,19.6884878752974,11.6660256234141
4,2,13,13,0,1.51868478999783,20.6734857336712,9.88102299281888
8,6,9,9,3,7.37158099109494,17.5098819073639,16.5139800914721
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
7,6,9,9,3,6.77313941801569,17.0735158505687,16.241565858576
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
2,2,15,15,0,4.02624252169233,23.1862483914783,7.09956661732574
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,1,1,1,1,16.3996541735641,3.44496692700464,26.9076054447294
2,2,17,17,2,6.71151485585668,25.9998703531915,4.36110430616267
2,2,17,17,2,6.71151485585668,25.9998703531915,4.36110430616267
2,7,9,9,3,6.36490669956659,16.060981539167,16.0102130865558
2,6,11,11,0,3.79279273501828,18.3423276292845,13.0302901555745
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,2,12,12,0,2.96969351073621,19.8085709288936,11.6263956978539
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,2,9,9,3,5.07042605633681,14.7793329598129,15.5099223823877
1,2,5,5,3,10.7506663061683,9.08599878956213,21.2227200460696
1,1,4,4,3,12.2555848998671,7.5798755263734,22.6923402868084
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,6,7,7,3,8.28961224044916,13.1018584573768,18.5622652795313
2,6,5,5,3,10.9491492034817,10.6427229187692,21.3528056164127
1,1,6,6,3,9.54113012461056,10.3848763549093,19.8886322382333
5,5,3,3,3,13.5456217384107,9.06885775012451,24.102744816562
3,3,0,0,1,17.5323261385761,4.32028298825846,28.1756168453396
2,2,1,1,1,16.1979631165518,4.10659312462964,26.7973161687165
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,4,9,9,3,5.61155077344223,16.1432135736237,15.7657125531228
6,4,9,9,3,5.61155077344223,16.1432135736237,15.7657125531228
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,6,7,7,3,8.63578751629416,14.2836542480547,18.7683243791235
6,6,7,7,3,8.63578751629416,14.2836542480547,18.7683243791235
6,6,6,6,3,9.90756905694487,13.1463761821367,20.1480100181707
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
6,6,10,10,3,5.27518058950916,17.9334741348443,14.6687789854192
6,7,9,9,3,6.80963965447256,17.0387561647645,16.2486685845096
6,6,10,10,3,5.27518058950916,17.9334741348443,14.6687789854192
1,4,5,5,3,10.7469973847185,9.61072068628079,21.2299679335966
6,6,4,4,3,12.5429710117352,11.0650830458164,22.9200114109248
6,6,4,4,3,12.5429710117352,11.0650830458164,22.9200114109248
6,6,4,4,3,12.5429710117352,11.0650830458164,22.9200114109248
6,6,4,4,3,12.5429710117352,11.0650830458164,22.9200114109248
7,6,11,11,0,5.16809639933112,19.542161789604,13.5795377739394
6,6,11,11,0,4.49938125305968,19.2042981257022,13.3221908570163
6,6,11,11,0,4.49938125305968,19.2042981257022,13.3221908570163
7,9,5,5,3,12.6130687020614,14.1576312579263,22.3163444759493
1,2,5,5,3,10.7506663061683,9.08599878956213,21.2227200460696
6,6,4,4,3,12.5429710117352,11.0650830458164,22.9200114109248
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
6,6,6,6,3,9.90756905694487,13.1463761821367,20.1480100181707
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
8,6,5,5,3,11.860548076479,13.1838414958217,21.8970493270388
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
2,1,1,1,1,16.2915145319547,3.86766312369173,26.8503688557961
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
6,6,11,11,0,4.49938125305968,19.2042981257022,13.3221908570163
6,6,11,11,0,4.49938125305968,19.2042981257022,13.3221908570163
6,6,11,11,0,4.49938125305968,19.2042981257022,13.3221908570163
6,2,14,14,0,3.6949806988143,22.5115664971687,8.93243872290549
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,2,19,19,2,9.78454850296444,29.3725805120191,3.36554944651285
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
4,4,11,11,0,2.32243997447356,18.1882502340014,12.7014535812608
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,1,1,1,1,16.2915145319547,3.86766312369173,26.8503688557961
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,4,9,9,3,5.40051464408238,15.0049405174624,15.6186525568727
5,4,6,6,3,9.26142586890234,11.9968999206571,19.8169507861714
6,2,6,6,3,9.50356096928959,12.0501473231944,19.9330610563687
6,2,6,6,3,9.50356096928959,12.0501473231944,19.9330610563687
2,3,5,5,3,10.5357571222603,9.46317515250691,21.1300915575577
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,3,1,1,1,16.274820545034,4.2045659982853,26.8389068904999
1,1,12,12,0,3.08781030917628,18.841950234545,11.5500582749113
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
4,4,10,10,0,3.60233619011081,16.8409285557219,14.1074175797426
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,2,14,14,0,2.79172481362915,21.7808756140705,8.49094540355511
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,4,14,14,0,2.77756263576469,22.0049340062948,8.50904496132475
6,2,6,6,3,9.50356096928959,12.0501473231944,19.9330610563687
2,6,5,5,3,10.9491492034817,10.6427229187692,21.3528056164127
4,2,6,6,3,9.13170814427486,11.1814135372175,19.7352671436383
2,3,7,7,3,7.73537206320158,12.163175073905,18.3056317521727
6,2,6,6,3,9.50356096928959,12.0501473231944,19.9330610563687
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
1,2,1,1,1,16.3067231653934,3.71121087800819,26.8546658315287
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,4,0,0,1,17.70348682449,4.04822088467364,28.2696493951212
2,1,8,8,3,6.65820963953876,13.3164492913239,17.0028278191057
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
7,10,0,0,3,19.2344887746191,11.9317204170105,29.3195261794016
1,1,3,3,1,13.6302039540646,6.18538123639885,24.0963610403027
1,1,2,2,1,15.012180335346,4.802433662621,25.5015082510216
2,2,8,8,3,6.42590997325114,13.3877970847071,16.9189243156886
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
2,2,12,12,0,1.72044314585845,18.9740717455208,11.2907382057494
2,2,12,12,0,1.72044314585845,18.9740717455208,11.2907382057494
6,6,6,6,3,9.90756905694487,13.1463761821367,20.1480100181707
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
5,6,8,8,3,7.10837103017551,15.1038845905112,17.2520901743706
3,2,1,1,1,16.1505045697516,4.68562994713246,26.7772147687027
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
7,6,8,8,3,7.83954821194609,15.8842491652549,17.59206551917
7,6,10,10,3,5.85596439404549,18.2948220941156,14.9028907882382
6,7,4,4,3,12.8174367633124,11.5905716797621,23.0755448306377
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
7,6,10,10,3,5.85596439404549,18.2948220941156,14.9028907882382
5,8,13,13,0,5.34177615643479,22.1340409236059,11.2018199070852
4,1,3,3,3,13.4601941303453,7.31655682477914,24.0292289962422
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,5,5,5,3,10.7202287708715,10.1667232711826,21.231779518883
2,4,5,5,3,10.5812448000951,9.7702084430126,21.1573773276513
4,6,8,8,3,6.93283130980727,14.7998752972203,17.1671645434399
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
6,6,6,6,3,9.90756905694487,13.1463761821367,20.1480100181707
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
6,2,6,6,3,9.50356096928959,12.0501473231944,19.9330610563687
3,4,19,19,2,9.39490021076563,29.0738026633978,1.69274469882039
6,2,6,6,3,9.50356096928959,12.0501473231944,19.9330610563687
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
6,6,6,6,3,9.90756905694487,13.1463761821367,20.1480100181707
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
2,6,9,9,3,5.79236341348728,15.6859758685449,15.7852170375664
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
6,2,6,6,3,9.50356096928959,12.0501473231944,19.9330610563687
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
6,6,6,6,3,9.90756905694487,13.1463761821367,20.1480100181707
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
6,6,6,6,3,9.90756905694487,13.1463761821367,20.1480100181707
6,6,6,6,3,9.90756905694487,13.1463761821367,20.1480100181707
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,1,0,0,1,17.7913393426141,2.16153306068545,28.3145110934577
6,6,5,5,3,11.2135196619831,12.0677932848774,21.5321762807343
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,5,9,9,3,5.86941781296934,16.3862330490116,15.865419580381
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
5,2,6,6,3,9.26568304900455,11.5808043589589,19.8091859033592
2,5,5,5,3,10.7202287708715,10.1667232711826,21.231779518883
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,3,5,5,3,10.8102420448774,11.0415473375728,21.3113368168934
3,2,10,10,0,3.5483673053426,16.3314198893709,14.0637285788109
6,4,10,10,0,4.46165927558019,17.4298283536973,14.3828156011048
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,2,20,20,2,10.8763567377011,30.2254855089199,1.3936669947687
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,3,18,18,2,8.02632521451239,27.4789759523782,2.91217603018244
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,3,18,18,2,8.02632521451239,27.4789759523782,2.91217603018244
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
4,4,10,10,0,3.60233619011081,16.8409285557219,14.1074175797426
5,5,8,8,3,6.75043519503422,14.7723403924561,17.1020691505668
6,2,7,7,3,8.16912311729082,13.281627252201,18.5373842649014
13,2,14,14,0,10.0452179414571,25.3062793102406,13.0479883506999
5,2,10,10,0,3.93960505614624,16.8195516415676,14.199810399601
2,2,10,10,0,3.7584733338458,16.1748030804932,14.1019638566898
12,6,9,9,3,10.4018921950696,19.6713001108383,18.1219161832806
9,6,7,7,3,9.99855950743732,15.7891051490766,19.4684162367983
5,13,11,11,0,10.3200574896636,21.9784228042158,16.2675940256885
13,6,8,8,3,11.9267450950288,19.3094665127019,19.8247126276582
1,3,0,0,1,17.6763367914455,3.23771575006474,28.2492341625261
4,4,4,4,3,11.9363066974621,9.18931133897494,22.5648637692116
6,2,11,11,0,3.52167263374354,18.4711642916544,12.9948214537709
6,3,10,10,0,4.35268194462783,17.2595952266112,14.3426475401698
2,2,8,8,3,6.42590997325114,13.3877970847071,16.9189243156886
2,2,10,10,0,3.7584733338458,16.1748030804932,14.1019638566898
2,2,15,15,0,4.02624252169233,23.1862483914783,7.09956661732574
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,1,0,0,1,17.7913393426141,2.16153306068545,28.3145110934577
1,1,24,24,2,16.6894394575391,35.7961723108729,6.41062819434678
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,5,3,3,3,13.6244160737452,7.60789703210795,24.1091269024824
2,2,8,8,3,6.42590997325114,13.3877970847071,16.9189243156886
3,1,13,13,0,2.20931015900772,20.4547476742493,9.97786010664072
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
5,5,7,7,3,8.07164629514364,13.5287275349484,18.4979208810903
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,5,6,6,3,9.34559823169561,11.4261907050655,19.8266526132414
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,2,9,9,3,5.07042605633681,14.7793329598129,15.5099223823877
